material_id,formula,crystal_system,battery_family,is_stable,energy_above_hull,band_gap,india_feasibility_score,india_decision_label,india_rule_reason,predicted_stable_probability,predicted_is_stable,predicted_energy_above_hull,final_recommendation_score,parsed_elements,blocked_elements,predicted_energy_above_hull_clipped,family_rank,shortlist_rule_type,shortlist_rejection_reason,shortlist_score
mp-19430,Li3Fe2(PO4)3,Trigonal,LFP-family,False,0.010260172,2.4773,98,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.16767046,False,0.011649002,49.26,Fe;Li;O;P,,0.011649002,1,Benchmark family exception,Included in final shortlist,59.52
mp-554093,Li9Fe3P8O29,Trigonal,LFP-family,False,0.002551182,2.5479,98,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.1472201,False,0.009104118,48.03,Fe;Li;O;P,,0.009104118,1,Benchmark family exception,Included in final shortlist,59.1
mp-1195117,LiFeP2(HO3)2,Tetragonal,LFP-family,False,0.084904601,2.7734,94,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.17289971,False,0.016301585,47.97,Fe;H;Li;O;P,,0.016301585,1,Benchmark family exception,Included in final shortlist,57.42
mp-19294,LiFeP2O7,Monoclinic,LFP-family,True,0.0,1.7443,100,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.2221644,False,0.038671542,53.33,Fe;Li;O;P,,0.038671542,1,Benchmark family exception,Included in final shortlist,57.26
mp-19017,LiFePO4,Orthorhombic,LFP-family,True,0.0,3.9224,100,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.13813923,False,0.023703082,48.29,Fe;Li;O;P,,0.023703082,1,Benchmark family exception,Included in final shortlist,56.48
mp-26985,Li2Fe3(P2O7)2,Monoclinic,LFP-family,False,0.004125617,3.9224,98,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.11544099,False,0.01552477,46.13,Fe;Li;O;P,,0.01552477,1,Benchmark family exception,Included in final shortlist,56.39
mp-1198378,NaLiFePO4F,Orthorhombic,LFP-family,False,0.009512439,4.3042,94,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.16727781,False,0.021042392,47.64,F;Fe;Li;Na;O;P,,0.021042392,1,Benchmark family exception,Included in final shortlist,56.22
mp-6373,Li3Fe2(PO4)3,Monoclinic,LFP-family,False,0.006432477,2.4096,98,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.13168135,False,0.023631247,47.1,Fe;Li;O;P,,0.023631247,1,Benchmark family exception,Included in final shortlist,55.5
mp-25993,Li3Fe2(PO4)3,Monoclinic,LFP-family,False,0.005395785,2.6074,98,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.12640509,False,0.023346053,46.78,Fe;Li;O;P,,0.023346053,1,Benchmark family exception,Included in final shortlist,55.32
mp-504179,LiFe(PO3)3,Orthorhombic,LFP-family,False,0.003014161,4.1851,98,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.13213262,False,0.02685131,47.13,Fe;Li;O;P,,0.02685131,1,Benchmark family exception,Included in final shortlist,54.88
mp-768618,Li3Fe2P2(CO7)2,Monoclinic,LFP-family,False,0.047269299,0.0,98,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.0037309455,False,-0.019231051,39.42,C;Fe;Li;O;P,,0.0,1,Benchmark family exception,Included in final shortlist,54.47
mp-768667,Li5Fe2P2(CO7)2,Monoclinic,LFP-family,False,0.034855742,0.0,98,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.0037309455,False,-0.019231051,39.42,C;Fe;Li;O;P,,0.0,1,Benchmark family exception,Included in final shortlist,54.47
mp-756197,Li3Fe2P2(CO7)2,Triclinic,LFP-family,False,0.047238293,0.0,98,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.0023854375,False,-0.108925946,39.34,C;Fe;Li;O;P,,0.0,1,Benchmark family exception,Included in final shortlist,54.41
mp-1177545,Li3VFeP2(O4F)2,Triclinic,LFP-family,True,0.0,2.4464,100,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.089776345,False,0.025876654,45.39,F;Fe;Li;O;P;V,,0.025876654,1,Benchmark family exception,Included in final shortlist,53.86
mp-25406,LiFePCO7,Monoclinic,LFP-family,False,0.065097261,0.0,96,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.0037309455,False,-0.019231051,38.62,C;Fe;Li;O;P,,0.0,1,Benchmark family exception,Included in final shortlist,53.77
mp-768562,LiFePCO7,Triclinic,LFP-family,False,0.07205216,0.0,96,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.0023854375,False,-0.108925946,38.54,C;Fe;Li;O;P,,0.0,1,Benchmark family exception,Included in final shortlist,53.71
mp-768629,LiFePCO7,Triclinic,LFP-family,False,0.072139276,0.0,96,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.0023854375,False,-0.108925946,38.54,C;Fe;Li;O;P,,0.0,1,Benchmark family exception,Included in final shortlist,53.71
mp-768630,LiFePCO7,Triclinic,LFP-family,False,0.073841617,0.0,96,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.0023854375,False,-0.108925946,38.54,C;Fe;Li;O;P,,0.0,1,Benchmark family exception,Included in final shortlist,53.71
mp-779262,LiFePCO7,Triclinic,LFP-family,False,0.072566018,0.0,96,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.0023854375,False,-0.108925946,38.54,C;Fe;Li;O;P,,0.0,1,Benchmark family exception,Included in final shortlist,53.71
mp-779778,LiFePCO7,Triclinic,LFP-family,False,0.073261764,0.0,96,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.0023854375,False,-0.108925946,38.54,C;Fe;Li;O;P,,0.0,1,Benchmark family exception,Included in final shortlist,53.71
mp-1176696,LiFePCO7,Triclinic,LFP-family,False,0.071121855,0.0,96,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.0023854375,False,-0.108925946,38.54,C;Fe;Li;O;P,,0.0,1,Benchmark family exception,Included in final shortlist,53.71
mp-1176704,LiFePCO7,Triclinic,LFP-family,False,0.076912298,0.0,96,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.0023854375,False,-0.108925946,38.54,C;Fe;Li;O;P,,0.0,1,Benchmark family exception,Included in final shortlist,53.71
mp-1176714,LiFePCO7,Triclinic,LFP-family,False,0.074445213,0.0,96,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.0023854375,False,-0.108925946,38.54,C;Fe;Li;O;P,,0.0,1,Benchmark family exception,Included in final shortlist,53.71
mp-1177738,Li3Fe2P2(CO7)2,Triclinic,LFP-family,False,0.086966042,0.0,96,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.0023854375,False,-0.108925946,38.54,C;Fe;Li;O;P,,0.0,1,Benchmark family exception,Included in final shortlist,53.71
mp-1177097,Li8Fe7Cu(PO4)12,Triclinic,LFP-family,False,0.033846646,0.0,96,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.0016338566,False,-0.09150959,38.5,Cu;Fe;Li;O;P,,0.0,1,Benchmark family exception,Included in final shortlist,53.67
mp-768689,Li5Fe2P2(CO7)2,Monoclinic,LFP-family,False,0.045504505,0.0,98,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.0022154883,False,0.0037170467,39.33,C;Fe;Li;O;P,,0.0037170467,1,Benchmark family exception,Included in final shortlist,53.66
mp-18951,LiFePO4,Orthorhombic,LFP-family,False,0.015878559,3.5746,98,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.13035166,False,0.03265646,47.02,Fe;Li;O;P,,0.03265646,1,Benchmark family exception,Included in final shortlist,53.63
mp-706279,Li2ZrFe(PO4)3,Monoclinic,LFP-family,False,0.193992719,2.0169,93,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.016335147,False,-0.029638875,38.18,Fe;Li;O;P;Zr,,0.0,1,Benchmark family exception,Included in final shortlist,53.29
mp-768557,Li3Fe2P2(CO7)2,Monoclinic,LFP-family,False,0.050258777,0.0,96,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.0022154883,False,0.0037170467,38.53,C;Fe;Li;O;P,,0.0037170467,1,Benchmark family exception,Included in final shortlist,52.96
mp-1177718,Li3Fe2P2(CO7)2,Monoclinic,LFP-family,False,0.051461234,0.0,96,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.0022154883,False,0.0037170467,38.53,C;Fe;Li;O;P,,0.0037170467,1,Benchmark family exception,Included in final shortlist,52.96
mp-757019,LiFePO4,Orthorhombic,LFP-family,False,0.055887767,3.6715,94,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.124561734,False,0.029470569,45.07,Fe;Li;O;P,,0.029470569,1,Benchmark family exception,Included in final shortlist,52.61
mp-780776,Li8Fe7Ni(PO4)12,Triclinic,LFP-family,False,0.033374871,0.0,92,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.0018307675,False,-0.10652968,36.91,Fe;Li;Ni;O;P,,0.0,1,Benchmark family exception,Included in final shortlist,52.28
mp-756248,NaLi2FePCO7,Triclinic,LFP-family,False,0.024255418,4.1429,100,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.0072511258,False,0.017579619,40.44,C;Fe;Li;Na;O;P,,0.017579619,1,Benchmark family exception,Included in final shortlist,51.81
mp-772306,Na5LiFe2P2(CO7)2,Triclinic,LFP-family,False,0.013563276,3.8063,100,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.006431061,False,0.018262483,40.39,C;Fe;Li;Na;O;P,,0.018262483,1,Benchmark family exception,Included in final shortlist,51.64
mp-772670,Na5LiFe2P2(CO7)2,Triclinic,LFP-family,False,0.013243757,3.8022,100,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.006431061,False,0.018262483,40.39,C;Fe;Li;Na;O;P,,0.018262483,1,Benchmark family exception,Included in final shortlist,51.64
mp-766569,Li4FeNi5(PO4)6,Triclinic,LFP-family,False,0.087299342,0.0,90,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.0018307675,False,-0.10652968,36.11,Fe;Li;Ni;O;P,,0.0,1,Benchmark family exception,Included in final shortlist,51.58
mp-771187,Li6Fe3Ni(PO4)6,Triclinic,LFP-family,False,0.058669167,0.0,90,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.0018307675,False,-0.10652968,36.11,Fe;Li;Ni;O;P,,0.0,1,Benchmark family exception,Included in final shortlist,51.58
mp-779101,LiFePCO7,Monoclinic,LFP-family,False,0.070739176,0.0,96,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.0022611197,False,0.015760418,38.54,C;Fe;Li;O;P,,0.015760418,1,Benchmark family exception,Included in final shortlist,50.55
mp-772636,NaLi5Fe2P2(CO7)2,Triclinic,LFP-family,False,0.040430702,1.7989,98,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.01726947,False,0.023616038,40.24,C;Fe;Li;Na;O;P,,0.023616038,1,Benchmark family exception,Included in final shortlist,50.35
mp-766132,Li2ZrFe(PO4)3,Orthorhombic,LFP-family,False,0.003017377,2.4566,98,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.023902249,False,0.025645217,40.63,Fe;Li;O;P;Zr,,0.025645217,1,Benchmark family exception,Included in final shortlist,50.25
mp-772293,NaLi5Fe2P2(CO7)2,Triclinic,LFP-family,False,0.04071677,1.9868,98,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.01908355,False,0.025632437,40.35,C;Fe;Li;Na;O;P,,0.025632437,1,Benchmark family exception,Included in final shortlist,50.03
mp-760822,Li2VFeP2(HO5)2,Triclinic,LFP-family,False,0.016169393,1.7603,98,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.02872748,False,0.03103274,40.92,Fe;H;Li;O;P;V,,0.03103274,1,Benchmark family exception,Included in final shortlist,49.39
mp-1177767,Li2VFeP2(HO5)2,Triclinic,LFP-family,False,0.008004766,1.7583,98,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.02872748,False,0.03103274,40.92,Fe;H;Li;O;P;V,,0.03103274,1,Benchmark family exception,Included in final shortlist,49.39
mp-1177777,Li2VFeP2(HO5)2,Triclinic,LFP-family,False,0.015922478,1.7599,98,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.02872748,False,0.03103274,40.92,Fe;H;Li;O;P;V,,0.03103274,1,Benchmark family exception,Included in final shortlist,49.39
mp-1177768,Li2VFeP2(HO5)2,Triclinic,LFP-family,False,0.009794134,1.8858,98,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.02920625,False,0.03127998,40.95,Fe;H;Li;O;P;V,,0.03127998,1,Benchmark family exception,Included in final shortlist,49.36
mp-760034,Li2VFeP2(HO5)2,Triclinic,LFP-family,False,0.011290547,1.5143,98,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.022716995,False,0.03103274,40.56,Fe;H;Li;O;P;V,,0.03103274,1,Benchmark family exception,Included in final shortlist,49.12
mp-768938,Na5LiFe2P2(CO7)2,Triclinic,LFP-family,False,0.010229483,3.7615,100,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.0025694561,False,0.030743422,40.15,C;Fe;Li;Na;O;P,,0.030743422,1,Benchmark family exception,Included in final shortlist,48.97
mp-772930,Na2LiFePCO7,Triclinic,LFP-family,False,0.024031246,3.8439,100,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.0028847326,False,0.031008067,40.17,C;Fe;Li;Na;O;P,,0.031008067,1,Benchmark family exception,Included in final shortlist,48.93
mp-1176351,Na3Li3Fe2P2(CO7)2,Triclinic,LFP-family,False,0.024617312,3.8891,100,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.0028847326,False,0.031008067,40.17,C;Fe;Li;Na;O;P,,0.031008067,1,Benchmark family exception,Included in final shortlist,48.93
mp-1176411,Na2LiFePCO7,Triclinic,LFP-family,False,0.020904583,3.8533,100,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.0028847326,False,0.031008067,40.17,C;Fe;Li;Na;O;P,,0.031008067,1,Benchmark family exception,Included in final shortlist,48.93
mp-771006,Na3Li3Fe2P2(CO7)2,Triclinic,LFP-family,False,0.024756896,3.9639,100,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.0027892338,False,0.031008067,40.17,C;Fe;Li;Na;O;P,,0.031008067,1,Benchmark family exception,Included in final shortlist,48.92
mp-1176381,Na2LiFePCO7,Triclinic,LFP-family,False,0.020984972,3.7638,100,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.0025694561,False,0.031008067,40.15,C;Fe;Li;Na;O;P,,0.031008067,1,Benchmark family exception,Included in final shortlist,48.91
mp-1176400,Na2LiFePCO7,Triclinic,LFP-family,False,0.020951143,3.8095,100,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.0025694561,False,0.031008067,40.15,C;Fe;Li;Na;O;P,,0.031008067,1,Benchmark family exception,Included in final shortlist,48.91
mp-777388,LiVFeP2(O4F)2,Triclinic,LFP-family,False,0.02887953,1.7351,92,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.045593247,False,0.027051492,39.54,F;Fe;Li;O;P;V,,0.027051492,1,Benchmark family exception,Included in final shortlist,48.84
mp-755006,Li2FeP2O7,Orthorhombic,LFP-family,False,0.042392986,4.1132,96,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.02148268,False,0.028748205,39.69,Fe;Li;O;P,,0.028748205,1,Benchmark family exception,Included in final shortlist,48.82
mp-695021,Li3Ti3Fe(PO4)6,Triclinic,LFP-family,False,0.016035557,2.3884,100,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.082520574,False,0.049864203,44.95,Fe;Li;O;P;Ti,,0.049864203,1,Benchmark family exception,Included in final shortlist,48.74
mp-768485,Li2FePCO7,Triclinic,LFP-family,False,0.014159249,2.1632,100,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.031708557,False,0.039347798,41.9,C;Fe;Li;O;P,,0.039347798,1,Benchmark family exception,Included in final shortlist,48.56
mp-760043,LiVFeP2(HO5)2,Triclinic,LFP-family,False,0.02545705,1.59,96,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.022716995,False,0.03103274,39.76,Fe;H;Li;O;P;V,,0.03103274,1,Benchmark family exception,Included in final shortlist,48.42
mp-760163,LiVFeP2(HO5)2,Triclinic,LFP-family,False,0.026930528,1.5817,96,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.022716995,False,0.03103274,39.76,Fe;H;Li;O;P;V,,0.03103274,1,Benchmark family exception,Included in final shortlist,48.42
mp-772931,Na3Li3Fe2P2(CO7)2,Triclinic,LFP-family,False,0.029437025,2.1884,98,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.038981277,False,0.038378015,41.54,C;Fe;Li;Na;O;P,,0.038378015,1,Benchmark family exception,Included in final shortlist,48.38
mp-768624,Li2FePCO7,Triclinic,LFP-family,False,0.018376691,2.441,100,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.02488097,False,0.038844913,41.49,C;Fe;Li;O;P,,0.038844913,1,Benchmark family exception,Included in final shortlist,48.35
mp-773122,Na2LiFePCO7,Triclinic,LFP-family,False,0.033958397,3.7533,98,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.0025694561,False,0.030743422,39.35,C;Fe;Li;Na;O;P,,0.030743422,1,Benchmark family exception,Included in final shortlist,48.27
mp-1176392,Na2LiFePCO7,Triclinic,LFP-family,False,0.020881182,1.4357,100,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.012285716,False,0.036504343,40.74,C;Fe;Li;Na;O;P,,0.036504343,1,Benchmark family exception,Included in final shortlist,48.25
mp-771022,Na3Li3Fe2P2(CO7)2,Triclinic,LFP-family,False,0.030165915,3.9313,98,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.0029873888,False,0.031008067,39.38,C;Fe;Li;Na;O;P,,0.031008067,1,Benchmark family exception,Included in final shortlist,48.23
mp-772927,NaLi2FePCO7,Triclinic,LFP-family,False,0.036515024,3.9249,98,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.0029873888,False,0.031008067,39.38,C;Fe;Li;Na;O;P,,0.031008067,1,Benchmark family exception,Included in final shortlist,48.23
mp-1176354,Na3Li3Fe2P2(CO7)2,Triclinic,LFP-family,False,0.026841761,3.9236,98,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.0029873888,False,0.031008067,39.38,C;Fe;Li;Na;O;P,,0.031008067,1,Benchmark family exception,Included in final shortlist,48.23
mp-1176362,Na3Li3Fe2P2(CO7)2,Triclinic,LFP-family,False,0.02949175,3.9175,98,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.0029873888,False,0.031008067,39.38,C;Fe;Li;Na;O;P,,0.031008067,1,Benchmark family exception,Included in final shortlist,48.23
mp-772717,NaLi2FePCO7,Triclinic,LFP-family,False,0.038669874,4.0107,98,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.0027892338,False,0.031008067,39.37,C;Fe;Li;Na;O;P,,0.031008067,1,Benchmark family exception,Included in final shortlist,48.22
mp-1101482,NaLi2FePCO7,Triclinic,LFP-family,False,0.038226192,3.9918,98,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.0027892338,False,0.031008067,39.37,C;Fe;Li;Na;O;P,,0.031008067,1,Benchmark family exception,Included in final shortlist,48.22
mp-1667139,NaLi2FePCO7,Triclinic,LFP-family,False,0.025785059,3.9832,98,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.0027892338,False,0.031008067,39.37,C;Fe;Li;Na;O;P,,0.031008067,1,Benchmark family exception,Included in final shortlist,48.22
mp-768508,Li2FePCO7,Triclinic,LFP-family,False,0.013531321,2.1108,100,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.023930272,False,0.039347798,41.44,C;Fe;Li;O;P,,0.039347798,1,Benchmark family exception,Included in final shortlist,48.21
mp-755665,Na3Li3Fe2P2(CO7)2,Triclinic,LFP-family,False,0.025694477,4.0329,98,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.0023093445,False,0.031008067,39.34,C;Fe;Li;Na;O;P,,0.031008067,1,Benchmark family exception,Included in final shortlist,48.2
mp-771007,NaLi2FePCO7,Triclinic,LFP-family,False,0.036421536,4.0433,98,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.0023093445,False,0.031008067,39.34,C;Fe;Li;Na;O;P,,0.031008067,1,Benchmark family exception,Included in final shortlist,48.2
mp-1177781,Li2VFe(P2O7)2,Triclinic,LFP-family,True,0.0,1.9038,100,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.04810081,False,0.044995315,42.89,Fe;Li;O;P;V,,0.044995315,1,Benchmark family exception,Included in final shortlist,48.17
mp-1176343,Na5LiFe2P2(CO7)2,Triclinic,LFP-family,False,0.014466703,3.6433,100,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.0038941696,False,0.035009976,40.23,C;Fe;Li;Na;O;P,,0.035009976,1,Benchmark family exception,Included in final shortlist,48.17
mp-1200149,LiFe2(P2O7)2,Orthorhombic,LFP-family,False,0.07699856,0.0,94,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.02793269,False,0.030418562,39.28,Fe;Li;O;P,,0.030418562,1,Benchmark family exception,Included in final shortlist,48.07
mp-1177947,Li2FePCO7,Triclinic,LFP-family,False,0.019904721,1.7891,100,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.009101786,False,0.037331402,40.55,C;Fe;Li;O;P,,0.037331402,1,Benchmark family exception,Included in final shortlist,47.94
mp-1176585,Na5LiFe2P2(CO7)2,Triclinic,LFP-family,False,0.013310655,3.5469,100,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.004272744,False,0.036270354,40.26,C;Fe;Li;Na;O;P,,0.036270354,1,Benchmark family exception,Included in final shortlist,47.94
mp-758722,Li2FeCu(PO4)2,Monoclinic,LFP-family,False,0.036195189,0.0,96,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.0015370344,False,0.028625501,38.49,Cu;Fe;Li;O;P,,0.028625501,1,Benchmark family exception,Included in final shortlist,47.94
mp-1177402,Li4FeCu3(PO4)4,Monoclinic,LFP-family,False,0.047499448,0.0,96,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.0018242882,False,0.029219268,38.51,Cu;Fe;Li;O;P,,0.029219268,1,Benchmark family exception,Included in final shortlist,47.84
mp-705884,LiFePHO5,Triclinic,LFP-family,False,0.002035459,2.3934,98,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.053294398,False,0.04449243,42.4,Fe;H;Li;O;P,,0.04449243,1,Benchmark family exception,Included in final shortlist,47.8
mp-1101703,NaLi2FePCO7,Triclinic,LFP-family,False,0.038877503,2.0244,98,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.026196545,False,0.038378015,40.77,C;Fe;Li;Na;O;P,,0.038378015,1,Benchmark family exception,Included in final shortlist,47.8
mp-768648,Li2FePCO7,Triclinic,LFP-family,False,0.020455969,2.461,100,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.006327903,False,0.03751257,40.38,C;Fe;Li;O;P,,0.03751257,1,Benchmark family exception,Included in final shortlist,47.78
mp-761208,Li2VFeP2(O4F)2,Triclinic,LFP-family,False,0.074651399,1.6101,90,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.03629949,False,0.027051492,38.18,F;Fe;Li;O;P;V,,0.027051492,1,Benchmark family exception,Included in final shortlist,47.72
mp-743603,Li3Ti3Fe(PO4)6,Triclinic,LFP-family,False,0.028939023,2.4446,98,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.074462324,False,0.049864203,43.67,Fe;Li;O;P;Ti,,0.049864203,1,Benchmark family exception,Included in final shortlist,47.68
mp-849374,Li10Mg12Fe(PO4)12,Triclinic,LFP-family,False,0.003092692,4.4817,98,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.02414639,False,0.038675576,40.65,Fe;Li;Mg;O;P,,0.038675576,1,Benchmark family exception,Included in final shortlist,47.65
mp-781683,LiFeP2HO7,Triclinic,LFP-family,False,0.020346391,4.45,98,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.02414639,False,0.03899518,40.65,Fe;H;Li;O;P,,0.03899518,1,Benchmark family exception,Included in final shortlist,47.59
mp-773033,Na2LiFePCO7,Triclinic,LFP-family,False,0.02521054,0.0025,98,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.003512331,False,0.03444273,39.41,C;Fe;Li;Na;O;P,,0.03444273,1,Benchmark family exception,Included in final shortlist,47.57
mp-772514,Na5LiFe2P2(CO7)2,Monoclinic,LFP-family,False,0.013632038,3.8318,100,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.0077529983,False,0.03895127,40.47,C;Fe;Li;Na;O;P,,0.03895127,1,Benchmark family exception,Included in final shortlist,47.56
mp-772851,Na3Li3Fe2P2(CO7)2,Triclinic,LFP-family,False,0.030117454,1.5272,98,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.011211707,False,0.036504343,39.87,C;Fe;Li;Na;O;P,,0.036504343,1,Benchmark family exception,Included in final shortlist,47.5
mp-772536,Na5LiFe2P2(CO7)2,Monoclinic,LFP-family,False,0.013493764,3.7899,100,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.0065040574,False,0.03895127,40.39,C;Fe;Li;Na;O;P,,0.03895127,1,Benchmark family exception,Included in final shortlist,47.5
mp-744690,NaLi3Ti2Fe2(PO4)6,Triclinic,LFP-family,False,0.02651866,2.2378,98,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.06528949,False,0.04889442,43.12,Fe;Li;Na;O;P;Ti,,0.04889442,1,Benchmark family exception,Included in final shortlist,47.46
mp-1101716,NaLi2FePCO7,Triclinic,LFP-family,False,0.038462468,1.3709,98,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.015245686,False,0.03775222,40.11,C;Fe;Li;Na;O;P,,0.03775222,1,Benchmark family exception,Included in final shortlist,47.44
mp-780568,Li4Fe2(PO4)3,Orthorhombic,LFP-family,False,0.049339945,0.0,96,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.004886676,False,0.031987317,38.69,Fe;Li;O;P,,0.031987317,1,Benchmark family exception,Included in final shortlist,47.42
mp-1101665,NaLi5Fe2P2(CO7)2,Triclinic,LFP-family,False,0.04195348,3.1758,98,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.007125125,False,0.036270354,39.63,C;Fe;Li;Na;O;P,,0.036270354,1,Benchmark family exception,Included in final shortlist,47.37
mp-1177657,Li4CrFe3Sn2(PO4)6,Triclinic,LFP-family,False,0.041694705,1.8994,96,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.05447857,False,0.044025533,41.67,Cr;Fe;Li;O;P;Sn,,0.044025533,1,Benchmark family exception,Included in final shortlist,47.25
mp-772718,NaLi2FePCO7,Triclinic,LFP-family,False,0.041406691,3.4567,98,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.00412333,False,0.036270354,39.45,C;Fe;Li;Na;O;P,,0.036270354,1,Benchmark family exception,Included in final shortlist,47.23
mp-773801,NaLi5Fe2P2(CO7)2,Triclinic,LFP-family,False,0.049349433,3.4564,98,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.00412333,False,0.036270354,39.45,C;Fe;Li;Na;O;P,,0.036270354,1,Benchmark family exception,Included in final shortlist,47.23
mp-770138,Li5Fe2P2(CO7)2,Triclinic,LFP-family,False,0.03360852,1.4142,98,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.008567957,False,0.037474126,39.71,C;Fe;Li;O;P,,0.037474126,1,Benchmark family exception,Included in final shortlist,47.19
