feature_count,feature_names,angle_scale,angle_scale_value,c_value,quantum_state_size,train_validation_rows,cross_validation_splits,cv_accuracy,cv_stable_precision,cv_stable_recall,cv_stable_f1
4,scaled_space_group_number; scaled_band_gap; scaled_has_p; scaled_has_si,pi_over_2,1.570796,0.1,16,800,4,0.7012,0.7491,0.6075,0.6699
4,scaled_band_gap; scaled_has_p; scaled_has_c; scaled_has_si,pi,3.141593,1.0,16,800,4,0.5725,0.5456,0.8675,0.6697
4,scaled_space_group_number; scaled_number_of_elements; scaled_has_fe; scaled_has_p,pi,3.141593,0.1,16,800,4,0.7087,0.7718,0.5925,0.6696
4,scaled_band_gap; scaled_has_fe; scaled_has_si; scaled_has_s,pi_over_2,1.570796,0.5,16,800,4,0.5438,0.524,0.93,0.6696
4,scaled_space_group_number; scaled_band_gap; scaled_has_mn; scaled_has_c,pi,3.141593,0.1,16,800,4,0.705,0.7597,0.6,0.6692
4,scaled_space_group_number; scaled_has_fe; scaled_has_p; scaled_has_si,pi_over_2,1.570796,0.1,16,800,4,0.7062,0.7667,0.595,0.6691
4,scaled_band_gap; scaled_number_of_elements; scaled_has_mn; scaled_has_si,pi,3.141593,1.0,16,800,4,0.5938,0.567,0.84,0.6691
6,scaled_band_gap; scaled_number_of_elements; scaled_has_fe; scaled_has_p; scaled_has_c; scaled_has_s,pi,3.141593,10.0,64,800,4,0.6162,0.5896,0.78,0.669
4,scaled_band_gap; scaled_has_p; scaled_has_c; scaled_has_si,pi,3.141593,0.5,16,800,4,0.57,0.5437,0.87,0.669
4,scaled_band_gap; scaled_has_fe; scaled_has_p; scaled_has_s,pi,3.141593,2.0,16,800,4,0.5938,0.5621,0.83,0.6689
6,scaled_band_gap; scaled_number_of_elements; scaled_has_mn; scaled_has_c; scaled_has_si; scaled_has_s,pi_over_2,1.570796,10.0,64,800,4,0.595,0.5694,0.83,0.6688
6,scaled_space_group_number; scaled_band_gap; scaled_formation_energy_per_atom; scaled_number_of_elements; scaled_has_p; scaled_has_c,pi_over_2,1.570796,0.1,64,800,4,0.7075,0.7702,0.5925,0.6687
4,scaled_band_gap; scaled_number_of_elements; scaled_has_mn; scaled_has_s,pi_over_2,1.570796,10.0,16,800,4,0.5975,0.5712,0.8275,0.6686
6,scaled_space_group_number; scaled_band_gap; scaled_number_of_elements; scaled_has_fe; scaled_has_p; scaled_has_si,pi,3.141593,0.1,64,800,4,0.6988,0.7409,0.61,0.6684
4,scaled_space_group_number; scaled_band_gap; scaled_has_fe; scaled_has_p,pi_over_2,1.570796,0.1,16,800,4,0.7062,0.7662,0.5925,0.6681
6,scaled_band_gap; scaled_has_fe; scaled_has_p; scaled_has_c; scaled_has_si; scaled_has_s,pi,3.141593,10.0,64,800,4,0.605,0.5745,0.805,0.668
4,scaled_space_group_number; scaled_has_fe; scaled_has_c; scaled_has_si,pi_over_2,1.570796,0.1,16,800,4,0.7062,0.7689,0.5925,0.6679
4,scaled_space_group_number; scaled_band_gap; scaled_formation_energy_per_atom; scaled_number_of_elements,pi_over_2,1.570796,0.1,16,800,4,0.7038,0.7593,0.5975,0.6678
6,scaled_space_group_number; scaled_number_of_elements; scaled_has_fe; scaled_has_mn; scaled_has_c; scaled_has_s,pi,3.141593,0.1,64,800,4,0.7062,0.7682,0.5925,0.6674
4,scaled_space_group_number; scaled_formation_energy_per_atom; scaled_number_of_elements; scaled_has_p,pi_over_2,1.570796,0.1,16,800,4,0.7062,0.7695,0.59,0.6671
4,scaled_space_group_number; scaled_band_gap; scaled_formation_energy_per_atom; scaled_has_c,pi_over_2,1.570796,0.1,16,800,4,0.7038,0.7615,0.595,0.6668
4,scaled_has_fe; scaled_has_p; scaled_has_mn; scaled_has_c,two_pi,6.283185,0.1,16,800,4,0.5,0.5,1.0,0.6667
4,scaled_has_fe; scaled_has_p; scaled_has_mn; scaled_has_si,two_pi,6.283185,0.1,16,800,4,0.5,0.5,1.0,0.6667
4,scaled_has_fe; scaled_has_p; scaled_has_mn; scaled_has_s,two_pi,6.283185,0.1,16,800,4,0.5,0.5,1.0,0.6667
4,scaled_has_fe; scaled_has_p; scaled_has_c; scaled_has_si,two_pi,6.283185,0.1,16,800,4,0.5,0.5,1.0,0.6667
4,scaled_has_fe; scaled_has_p; scaled_has_c; scaled_has_s,two_pi,6.283185,0.1,16,800,4,0.5,0.5,1.0,0.6667
4,scaled_has_fe; scaled_has_p; scaled_has_si; scaled_has_s,two_pi,6.283185,0.1,16,800,4,0.5,0.5,1.0,0.6667
4,scaled_has_fe; scaled_has_mn; scaled_has_c; scaled_has_si,two_pi,6.283185,0.1,16,800,4,0.5,0.5,1.0,0.6667
4,scaled_has_fe; scaled_has_mn; scaled_has_c; scaled_has_s,two_pi,6.283185,0.1,16,800,4,0.5,0.5,1.0,0.6667
4,scaled_has_fe; scaled_has_mn; scaled_has_si; scaled_has_s,two_pi,6.283185,0.1,16,800,4,0.5,0.5,1.0,0.6667
4,scaled_has_fe; scaled_has_c; scaled_has_si; scaled_has_s,two_pi,6.283185,0.1,16,800,4,0.5,0.5,1.0,0.6667
4,scaled_has_p; scaled_has_mn; scaled_has_c; scaled_has_si,two_pi,6.283185,0.1,16,800,4,0.5,0.5,1.0,0.6667
4,scaled_has_p; scaled_has_mn; scaled_has_c; scaled_has_s,two_pi,6.283185,0.1,16,800,4,0.5,0.5,1.0,0.6667
4,scaled_has_p; scaled_has_mn; scaled_has_si; scaled_has_s,two_pi,6.283185,0.1,16,800,4,0.5,0.5,1.0,0.6667
4,scaled_has_p; scaled_has_c; scaled_has_si; scaled_has_s,two_pi,6.283185,0.1,16,800,4,0.5,0.5,1.0,0.6667
4,scaled_has_mn; scaled_has_c; scaled_has_si; scaled_has_s,two_pi,6.283185,0.1,16,800,4,0.5,0.5,1.0,0.6667
4,scaled_has_fe; scaled_has_p; scaled_has_mn; scaled_has_c,two_pi,6.283185,0.5,16,800,4,0.5,0.5,1.0,0.6667
4,scaled_has_fe; scaled_has_p; scaled_has_mn; scaled_has_si,two_pi,6.283185,0.5,16,800,4,0.5,0.5,1.0,0.6667
4,scaled_has_fe; scaled_has_p; scaled_has_mn; scaled_has_s,two_pi,6.283185,0.5,16,800,4,0.5,0.5,1.0,0.6667
4,scaled_has_fe; scaled_has_p; scaled_has_c; scaled_has_si,two_pi,6.283185,0.5,16,800,4,0.5,0.5,1.0,0.6667
4,scaled_has_fe; scaled_has_p; scaled_has_c; scaled_has_s,two_pi,6.283185,0.5,16,800,4,0.5,0.5,1.0,0.6667
4,scaled_has_fe; scaled_has_p; scaled_has_si; scaled_has_s,two_pi,6.283185,0.5,16,800,4,0.5,0.5,1.0,0.6667
4,scaled_has_fe; scaled_has_mn; scaled_has_c; scaled_has_si,two_pi,6.283185,0.5,16,800,4,0.5,0.5,1.0,0.6667
4,scaled_has_fe; scaled_has_mn; scaled_has_c; scaled_has_s,two_pi,6.283185,0.5,16,800,4,0.5,0.5,1.0,0.6667
4,scaled_has_fe; scaled_has_mn; scaled_has_si; scaled_has_s,two_pi,6.283185,0.5,16,800,4,0.5,0.5,1.0,0.6667
4,scaled_has_fe; scaled_has_c; scaled_has_si; scaled_has_s,two_pi,6.283185,0.5,16,800,4,0.5,0.5,1.0,0.6667
4,scaled_has_p; scaled_has_mn; scaled_has_c; scaled_has_si,two_pi,6.283185,0.5,16,800,4,0.5,0.5,1.0,0.6667
4,scaled_has_p; scaled_has_mn; scaled_has_c; scaled_has_s,two_pi,6.283185,0.5,16,800,4,0.5,0.5,1.0,0.6667
4,scaled_has_p; scaled_has_mn; scaled_has_si; scaled_has_s,two_pi,6.283185,0.5,16,800,4,0.5,0.5,1.0,0.6667
4,scaled_has_p; scaled_has_c; scaled_has_si; scaled_has_s,two_pi,6.283185,0.5,16,800,4,0.5,0.5,1.0,0.6667
4,scaled_has_mn; scaled_has_c; scaled_has_si; scaled_has_s,two_pi,6.283185,0.5,16,800,4,0.5,0.5,1.0,0.6667
4,scaled_has_fe; scaled_has_p; scaled_has_mn; scaled_has_c,two_pi,6.283185,1.0,16,800,4,0.5,0.5,1.0,0.6667
4,scaled_has_fe; scaled_has_p; scaled_has_mn; scaled_has_si,two_pi,6.283185,1.0,16,800,4,0.5,0.5,1.0,0.6667
4,scaled_has_fe; scaled_has_p; scaled_has_mn; scaled_has_s,two_pi,6.283185,1.0,16,800,4,0.5,0.5,1.0,0.6667
4,scaled_has_fe; scaled_has_p; scaled_has_c; scaled_has_si,two_pi,6.283185,1.0,16,800,4,0.5,0.5,1.0,0.6667
4,scaled_has_fe; scaled_has_p; scaled_has_c; scaled_has_s,two_pi,6.283185,1.0,16,800,4,0.5,0.5,1.0,0.6667
4,scaled_has_fe; scaled_has_p; scaled_has_si; scaled_has_s,two_pi,6.283185,1.0,16,800,4,0.5,0.5,1.0,0.6667
4,scaled_has_fe; scaled_has_mn; scaled_has_c; scaled_has_si,two_pi,6.283185,1.0,16,800,4,0.5,0.5,1.0,0.6667
4,scaled_has_fe; scaled_has_mn; scaled_has_c; scaled_has_s,two_pi,6.283185,1.0,16,800,4,0.5,0.5,1.0,0.6667
4,scaled_has_fe; scaled_has_mn; scaled_has_si; scaled_has_s,two_pi,6.283185,1.0,16,800,4,0.5,0.5,1.0,0.6667
4,scaled_has_fe; scaled_has_c; scaled_has_si; scaled_has_s,two_pi,6.283185,1.0,16,800,4,0.5,0.5,1.0,0.6667
4,scaled_has_p; scaled_has_mn; scaled_has_c; scaled_has_si,two_pi,6.283185,1.0,16,800,4,0.5,0.5,1.0,0.6667
4,scaled_has_p; scaled_has_mn; scaled_has_c; scaled_has_s,two_pi,6.283185,1.0,16,800,4,0.5,0.5,1.0,0.6667
4,scaled_has_p; scaled_has_mn; scaled_has_si; scaled_has_s,two_pi,6.283185,1.0,16,800,4,0.5,0.5,1.0,0.6667
4,scaled_has_p; scaled_has_c; scaled_has_si; scaled_has_s,two_pi,6.283185,1.0,16,800,4,0.5,0.5,1.0,0.6667
4,scaled_has_mn; scaled_has_c; scaled_has_si; scaled_has_s,two_pi,6.283185,1.0,16,800,4,0.5,0.5,1.0,0.6667
4,scaled_has_fe; scaled_has_p; scaled_has_mn; scaled_has_c,two_pi,6.283185,2.0,16,800,4,0.5,0.5,1.0,0.6667
4,scaled_has_fe; scaled_has_p; scaled_has_mn; scaled_has_si,two_pi,6.283185,2.0,16,800,4,0.5,0.5,1.0,0.6667
4,scaled_has_fe; scaled_has_p; scaled_has_mn; scaled_has_s,two_pi,6.283185,2.0,16,800,4,0.5,0.5,1.0,0.6667
4,scaled_has_fe; scaled_has_p; scaled_has_c; scaled_has_si,two_pi,6.283185,2.0,16,800,4,0.5,0.5,1.0,0.6667
4,scaled_has_fe; scaled_has_p; scaled_has_c; scaled_has_s,two_pi,6.283185,2.0,16,800,4,0.5,0.5,1.0,0.6667
4,scaled_has_fe; scaled_has_p; scaled_has_si; scaled_has_s,two_pi,6.283185,2.0,16,800,4,0.5,0.5,1.0,0.6667
4,scaled_has_fe; scaled_has_mn; scaled_has_c; scaled_has_si,two_pi,6.283185,2.0,16,800,4,0.5,0.5,1.0,0.6667
4,scaled_has_fe; scaled_has_mn; scaled_has_c; scaled_has_s,two_pi,6.283185,2.0,16,800,4,0.5,0.5,1.0,0.6667
4,scaled_has_fe; scaled_has_mn; scaled_has_si; scaled_has_s,two_pi,6.283185,2.0,16,800,4,0.5,0.5,1.0,0.6667
4,scaled_has_fe; scaled_has_c; scaled_has_si; scaled_has_s,two_pi,6.283185,2.0,16,800,4,0.5,0.5,1.0,0.6667
4,scaled_has_p; scaled_has_mn; scaled_has_c; scaled_has_si,two_pi,6.283185,2.0,16,800,4,0.5,0.5,1.0,0.6667
4,scaled_has_p; scaled_has_mn; scaled_has_c; scaled_has_s,two_pi,6.283185,2.0,16,800,4,0.5,0.5,1.0,0.6667
4,scaled_has_p; scaled_has_mn; scaled_has_si; scaled_has_s,two_pi,6.283185,2.0,16,800,4,0.5,0.5,1.0,0.6667
4,scaled_has_p; scaled_has_c; scaled_has_si; scaled_has_s,two_pi,6.283185,2.0,16,800,4,0.5,0.5,1.0,0.6667
4,scaled_has_mn; scaled_has_c; scaled_has_si; scaled_has_s,two_pi,6.283185,2.0,16,800,4,0.5,0.5,1.0,0.6667
4,scaled_has_fe; scaled_has_p; scaled_has_mn; scaled_has_c,two_pi,6.283185,5.0,16,800,4,0.5,0.5,1.0,0.6667
4,scaled_has_fe; scaled_has_p; scaled_has_mn; scaled_has_si,two_pi,6.283185,5.0,16,800,4,0.5,0.5,1.0,0.6667
4,scaled_has_fe; scaled_has_p; scaled_has_mn; scaled_has_s,two_pi,6.283185,5.0,16,800,4,0.5,0.5,1.0,0.6667
4,scaled_has_fe; scaled_has_p; scaled_has_c; scaled_has_si,two_pi,6.283185,5.0,16,800,4,0.5,0.5,1.0,0.6667
4,scaled_has_fe; scaled_has_p; scaled_has_c; scaled_has_s,two_pi,6.283185,5.0,16,800,4,0.5,0.5,1.0,0.6667
4,scaled_has_fe; scaled_has_p; scaled_has_si; scaled_has_s,two_pi,6.283185,5.0,16,800,4,0.5,0.5,1.0,0.6667
4,scaled_has_fe; scaled_has_mn; scaled_has_c; scaled_has_si,two_pi,6.283185,5.0,16,800,4,0.5,0.5,1.0,0.6667
4,scaled_has_fe; scaled_has_mn; scaled_has_c; scaled_has_s,two_pi,6.283185,5.0,16,800,4,0.5,0.5,1.0,0.6667
4,scaled_has_fe; scaled_has_mn; scaled_has_si; scaled_has_s,two_pi,6.283185,5.0,16,800,4,0.5,0.5,1.0,0.6667
4,scaled_has_fe; scaled_has_c; scaled_has_si; scaled_has_s,two_pi,6.283185,5.0,16,800,4,0.5,0.5,1.0,0.6667
4,scaled_has_p; scaled_has_mn; scaled_has_c; scaled_has_si,two_pi,6.283185,5.0,16,800,4,0.5,0.5,1.0,0.6667
4,scaled_has_p; scaled_has_mn; scaled_has_c; scaled_has_s,two_pi,6.283185,5.0,16,800,4,0.5,0.5,1.0,0.6667
4,scaled_has_p; scaled_has_mn; scaled_has_si; scaled_has_s,two_pi,6.283185,5.0,16,800,4,0.5,0.5,1.0,0.6667
4,scaled_has_p; scaled_has_c; scaled_has_si; scaled_has_s,two_pi,6.283185,5.0,16,800,4,0.5,0.5,1.0,0.6667
4,scaled_has_mn; scaled_has_c; scaled_has_si; scaled_has_s,two_pi,6.283185,5.0,16,800,4,0.5,0.5,1.0,0.6667
4,scaled_has_fe; scaled_has_p; scaled_has_mn; scaled_has_c,two_pi,6.283185,10.0,16,800,4,0.5,0.5,1.0,0.6667
4,scaled_has_fe; scaled_has_p; scaled_has_mn; scaled_has_si,two_pi,6.283185,10.0,16,800,4,0.5,0.5,1.0,0.6667
4,scaled_has_fe; scaled_has_p; scaled_has_mn; scaled_has_s,two_pi,6.283185,10.0,16,800,4,0.5,0.5,1.0,0.6667
4,scaled_has_fe; scaled_has_p; scaled_has_c; scaled_has_si,two_pi,6.283185,10.0,16,800,4,0.5,0.5,1.0,0.6667
4,scaled_has_fe; scaled_has_p; scaled_has_c; scaled_has_s,two_pi,6.283185,10.0,16,800,4,0.5,0.5,1.0,0.6667
4,scaled_has_fe; scaled_has_p; scaled_has_si; scaled_has_s,two_pi,6.283185,10.0,16,800,4,0.5,0.5,1.0,0.6667
4,scaled_has_fe; scaled_has_mn; scaled_has_c; scaled_has_si,two_pi,6.283185,10.0,16,800,4,0.5,0.5,1.0,0.6667
4,scaled_has_fe; scaled_has_mn; scaled_has_c; scaled_has_s,two_pi,6.283185,10.0,16,800,4,0.5,0.5,1.0,0.6667
4,scaled_has_fe; scaled_has_mn; scaled_has_si; scaled_has_s,two_pi,6.283185,10.0,16,800,4,0.5,0.5,1.0,0.6667
4,scaled_has_fe; scaled_has_c; scaled_has_si; scaled_has_s,two_pi,6.283185,10.0,16,800,4,0.5,0.5,1.0,0.6667
4,scaled_has_p; scaled_has_mn; scaled_has_c; scaled_has_si,two_pi,6.283185,10.0,16,800,4,0.5,0.5,1.0,0.6667
4,scaled_has_p; scaled_has_mn; scaled_has_c; scaled_has_s,two_pi,6.283185,10.0,16,800,4,0.5,0.5,1.0,0.6667
4,scaled_has_p; scaled_has_mn; scaled_has_si; scaled_has_s,two_pi,6.283185,10.0,16,800,4,0.5,0.5,1.0,0.6667
4,scaled_has_p; scaled_has_c; scaled_has_si; scaled_has_s,two_pi,6.283185,10.0,16,800,4,0.5,0.5,1.0,0.6667
4,scaled_has_mn; scaled_has_c; scaled_has_si; scaled_has_s,two_pi,6.283185,10.0,16,800,4,0.5,0.5,1.0,0.6667
6,scaled_has_fe; scaled_has_p; scaled_has_mn; scaled_has_c; scaled_has_si; scaled_has_s,two_pi,6.283185,0.1,64,800,4,0.5,0.5,1.0,0.6667
6,scaled_has_fe; scaled_has_p; scaled_has_mn; scaled_has_c; scaled_has_si; scaled_has_s,two_pi,6.283185,0.5,64,800,4,0.5,0.5,1.0,0.6667
6,scaled_has_fe; scaled_has_p; scaled_has_mn; scaled_has_c; scaled_has_si; scaled_has_s,two_pi,6.283185,1.0,64,800,4,0.5,0.5,1.0,0.6667
6,scaled_has_fe; scaled_has_p; scaled_has_mn; scaled_has_c; scaled_has_si; scaled_has_s,two_pi,6.283185,2.0,64,800,4,0.5,0.5,1.0,0.6667
6,scaled_has_fe; scaled_has_p; scaled_has_mn; scaled_has_c; scaled_has_si; scaled_has_s,two_pi,6.283185,5.0,64,800,4,0.5,0.5,1.0,0.6667
6,scaled_has_fe; scaled_has_p; scaled_has_mn; scaled_has_c; scaled_has_si; scaled_has_s,two_pi,6.283185,10.0,64,800,4,0.5,0.5,1.0,0.6667
4,scaled_band_gap; scaled_number_of_elements; scaled_has_mn; scaled_has_si,pi,3.141593,2.0,16,800,4,0.595,0.5705,0.8225,0.6666
4,scaled_space_group_number; scaled_formation_energy_per_atom; scaled_number_of_elements; scaled_has_si,pi_over_2,1.570796,0.1,16,800,4,0.6975,0.745,0.605,0.6665
4,scaled_space_group_number; scaled_has_fe; scaled_has_p; scaled_has_si,pi,3.141593,0.1,16,800,4,0.7038,0.7625,0.5925,0.6664
4,scaled_space_group_number; scaled_number_of_elements; scaled_has_mn; scaled_has_si,pi_over_2,1.570796,0.1,16,800,4,0.7025,0.7606,0.595,0.6664
6,scaled_space_group_number; scaled_band_gap; scaled_number_of_elements; scaled_has_p; scaled_has_mn; scaled_has_si,pi,3.141593,0.1,64,800,4,0.6925,0.7267,0.6175,0.6663
6,scaled_space_group_number; scaled_band_gap; scaled_formation_energy_per_atom; scaled_has_p; scaled_has_c; scaled_has_si,pi_over_2,1.570796,0.1,64,800,4,0.7,0.7525,0.6,0.6661
6,scaled_space_group_number; scaled_band_gap; scaled_number_of_elements; scaled_has_fe; scaled_has_c; scaled_has_si,pi_over_2,1.570796,0.1,64,800,4,0.7038,0.7629,0.5925,0.666
4,scaled_space_group_number; scaled_formation_energy_per_atom; scaled_number_of_elements; scaled_has_c,pi_over_2,1.570796,0.1,16,800,4,0.7038,0.7628,0.5925,0.6659
6,scaled_space_group_number; scaled_band_gap; scaled_number_of_elements; scaled_has_p; scaled_has_mn; scaled_has_c,pi,3.141593,0.1,64,800,4,0.6988,0.7464,0.6025,0.6659
4,scaled_space_group_number; scaled_band_gap; scaled_number_of_elements; scaled_has_c,pi,3.141593,0.1,16,800,4,0.7012,0.7536,0.5975,0.6657
4,scaled_space_group_number; scaled_band_gap; scaled_has_mn; scaled_has_si,pi_over_2,1.570796,0.1,16,800,4,0.7025,0.7627,0.5925,0.6655
4,scaled_band_gap; scaled_number_of_elements; scaled_has_mn; scaled_has_si,pi_over_2,1.570796,10.0,16,800,4,0.5888,0.5642,0.8375,0.6655
6,scaled_space_group_number; scaled_band_gap; scaled_formation_energy_per_atom; scaled_number_of_elements; scaled_has_c; scaled_has_si,pi_over_2,1.570796,0.1,64,800,4,0.6988,0.7502,0.6,0.6652
4,scaled_band_gap; scaled_has_mn; scaled_has_c; scaled_has_s,pi,3.141593,10.0,16,800,4,0.6538,0.6445,0.6875,0.6652
4,scaled_band_gap; scaled_formation_energy_per_atom; scaled_has_c; scaled_has_si,pi_over_2,1.570796,0.1,16,800,4,0.7088,0.7723,0.59,0.6645
4,scaled_space_group_number; scaled_formation_energy_per_atom; scaled_has_c; scaled_has_si,pi_over_2,1.570796,0.1,16,800,4,0.6988,0.7516,0.5975,0.6644
6,scaled_band_gap; scaled_number_of_elements; scaled_has_mn; scaled_has_c; scaled_has_si; scaled_has_s,pi,3.141593,10.0,64,800,4,0.6487,0.6375,0.695,0.6644
4,scaled_band_gap; scaled_number_of_elements; scaled_has_fe; scaled_has_c,pi,3.141593,1.0,16,800,4,0.5688,0.5432,0.8675,0.6643
4,scaled_space_group_number; scaled_number_of_elements; scaled_has_c; scaled_has_si,pi_over_2,1.570796,0.1,16,800,4,0.7,0.7546,0.595,0.6642
6,scaled_band_gap; scaled_number_of_elements; scaled_has_mn; scaled_has_c; scaled_has_si; scaled_has_s,pi,3.141593,2.0,64,800,4,0.61,0.5904,0.775,0.6642
6,scaled_space_group_number; scaled_band_gap; scaled_number_of_elements; scaled_has_fe; scaled_has_p; scaled_has_c,pi_over_2,1.570796,0.1,64,800,4,0.705,0.7686,0.585,0.6641
4,scaled_space_group_number; scaled_number_of_elements; scaled_has_p; scaled_has_si,pi_over_2,1.570796,0.1,16,800,4,0.6988,0.7527,0.595,0.6636
4,scaled_space_group_number; scaled_has_p; scaled_has_c; scaled_has_si,pi,3.141593,0.1,16,800,4,0.6962,0.744,0.6,0.6636
4,scaled_space_group_number; scaled_band_gap; scaled_number_of_elements; scaled_has_si,pi_over_2,1.570796,0.1,16,800,4,0.6975,0.749,0.5975,0.6634
4,scaled_space_group_number; scaled_has_mn; scaled_has_c; scaled_has_si,pi_over_2,1.570796,0.1,16,800,4,0.7025,0.7654,0.5875,0.6633
4,scaled_space_group_number; scaled_number_of_elements; scaled_has_c; scaled_has_si,pi,3.141593,0.1,16,800,4,0.6962,0.7446,0.6,0.6633
4,scaled_band_gap; scaled_number_of_elements; scaled_has_mn; scaled_has_si,pi,3.141593,5.0,16,800,4,0.6087,0.588,0.775,0.6633
4,scaled_space_group_number; scaled_has_fe; scaled_has_mn; scaled_has_c,pi,3.141593,0.1,16,800,4,0.7062,0.7769,0.58,0.6632
4,scaled_space_group_number; scaled_formation_energy_per_atom; scaled_has_p; scaled_has_c,pi_over_2,1.570796,0.1,16,800,4,0.7038,0.7684,0.585,0.6632
4,scaled_band_gap; scaled_number_of_elements; scaled_has_mn; scaled_has_s,pi,3.141593,10.0,16,800,4,0.645,0.6332,0.6975,0.6627
4,scaled_band_gap; scaled_has_p; scaled_has_si; scaled_has_s,pi_over_2,1.570796,5.0,16,800,4,0.5562,0.5342,0.8725,0.6626
4,scaled_space_group_number; scaled_has_mn; scaled_has_c; scaled_has_si,pi,3.141593,0.1,16,800,4,0.7,0.7597,0.5875,0.6616
4,scaled_band_gap; scaled_number_of_elements; scaled_has_mn; scaled_has_c,pi,3.141593,10.0,16,800,4,0.6325,0.6174,0.7275,0.6616
4,scaled_space_group_number; scaled_number_of_elements; scaled_has_mn; scaled_has_c,pi_over_2,1.570796,0.1,16,800,4,0.7038,0.7693,0.5825,0.6613
6,scaled_space_group_number; scaled_band_gap; scaled_number_of_elements; scaled_has_mn; scaled_has_c; scaled_has_si,pi_over_2,1.570796,0.1,64,800,4,0.7,0.76,0.5875,0.6613
6,scaled_space_group_number; scaled_band_gap; scaled_number_of_elements; scaled_has_fe; scaled_has_p; scaled_has_c,pi,3.141593,0.1,64,800,4,0.695,0.7417,0.5975,0.6612
6,scaled_space_group_number; scaled_band_gap; scaled_number_of_elements; scaled_has_mn; scaled_has_c; scaled_has_si,pi,3.141593,0.1,64,800,4,0.6962,0.7472,0.595,0.6609
6,scaled_space_group_number; scaled_number_of_elements; scaled_has_fe; scaled_has_p; scaled_has_c; scaled_has_si,pi_over_2,1.570796,0.1,64,800,4,0.7,0.7602,0.585,0.6606
4,scaled_band_gap; scaled_number_of_elements; scaled_has_mn; scaled_has_si,pi,3.141593,10.0,16,800,4,0.6112,0.5941,0.7625,0.6606
4,scaled_space_group_number; scaled_band_gap; scaled_number_of_elements; scaled_has_p,pi_over_2,1.570796,0.1,16,800,4,0.7012,0.7638,0.5825,0.6605
4,scaled_band_gap; scaled_number_of_elements; scaled_has_mn; scaled_has_c,pi,3.141593,5.0,16,800,4,0.6275,0.6104,0.7325,0.6601
4,scaled_band_gap; scaled_number_of_elements; scaled_has_mn; scaled_has_s,pi,3.141593,1.0,16,800,4,0.64,0.6256,0.7,0.66
4,scaled_band_gap; scaled_has_mn; scaled_has_c; scaled_has_s,pi,3.141593,2.0,16,800,4,0.6413,0.63,0.7,0.6599
4,scaled_space_group_number; scaled_number_of_elements; scaled_has_fe; scaled_has_c,pi,3.141593,0.1,16,800,4,0.7012,0.7636,0.5825,0.6598
4,scaled_space_group_number; scaled_band_gap; scaled_number_of_elements; scaled_has_mn,pi_over_2,1.570796,0.1,16,800,4,0.7038,0.7749,0.575,0.6597
4,scaled_band_gap; scaled_has_fe; scaled_has_p; scaled_has_s,pi,3.141593,5.0,16,800,4,0.5975,0.5714,0.7875,0.6597
4,scaled_space_group_number; scaled_band_gap; scaled_has_c; scaled_has_si,pi_over_2,1.570796,0.1,16,800,4,0.695,0.7474,0.5925,0.6595
6,scaled_space_group_number; scaled_band_gap; scaled_number_of_elements; scaled_has_p; scaled_has_c; scaled_has_si,pi_over_2,1.570796,0.1,64,800,4,0.695,0.746,0.5925,0.6594
4,scaled_band_gap; scaled_has_fe; scaled_has_si; scaled_has_s,pi_over_2,1.570796,2.0,16,800,4,0.5488,0.5283,0.8925,0.6594
4,scaled_band_gap; scaled_has_fe; scaled_has_c; scaled_has_s,pi_over_2,1.570796,10.0,16,800,4,0.5588,0.5355,0.875,0.6592
4,scaled_space_group_number; scaled_number_of_elements; scaled_has_mn; scaled_has_c,pi,3.141593,0.1,16,800,4,0.7,0.7622,0.5825,0.6591
6,scaled_band_gap; scaled_number_of_elements; scaled_has_mn; scaled_has_c; scaled_has_si; scaled_has_s,pi,3.141593,5.0,64,800,4,0.6262,0.611,0.7225,0.6591
4,scaled_band_gap; scaled_number_of_elements; scaled_has_mn; scaled_has_s,pi,3.141593,5.0,16,800,4,0.6438,0.6346,0.6875,0.6589
4,scaled_band_gap; scaled_number_of_elements; scaled_has_mn; scaled_has_s,pi,3.141593,2.0,16,800,4,0.6438,0.6324,0.6875,0.6586
6,scaled_band_gap; scaled_number_of_elements; scaled_has_fe; scaled_has_p; scaled_has_si; scaled_has_s,pi,3.141593,5.0,64,800,4,0.6,0.5765,0.77,0.6581
4,scaled_band_gap; scaled_has_mn; scaled_has_si; scaled_has_s,pi,3.141593,10.0,16,800,4,0.645,0.6356,0.6825,0.6579
6,scaled_space_group_number; scaled_number_of_elements; scaled_has_fe; scaled_has_mn; scaled_has_c; scaled_has_si,pi,3.141593,0.1,64,800,4,0.7012,0.7685,0.5775,0.6578
4,scaled_space_group_number; scaled_band_gap; scaled_number_of_elements; scaled_has_fe,pi_over_2,1.570796,0.1,16,800,4,0.7012,0.7696,0.575,0.6578
