material_id,formula,space_group_number,crystal_system,formation_energy_per_atom,energy_above_hull,is_stable,band_gap,is_metal,theoretical,deprecated
mp-3252797,LiTh2BRh5,107,Tetragonal,-0.80712251,0.025561741,FALSE,0,TRUE,TRUE,FALSE
mp-32528,Li3V3(PO4)4,4,Monoclinic,-2.710003082,0.011393102,FALSE,2.0569,FALSE,TRUE,FALSE
mp-3252811,Li3Ca2GdPb3,187,Hexagonal,-0.611706142,0,TRUE,0,TRUE,TRUE,FALSE
mp-3252813,LiTbH6Ru,216,Cubic,-0.631395623,0,TRUE,3.0047,FALSE,TRUE,FALSE
mp-3252858,BaLiCeSe3,63,Orthorhombic,-2.083059474,0,TRUE,0.4188,FALSE,TRUE,FALSE
mp-3252895,LiPrSi2Au,119,Tetragonal,-0.745364016,0,TRUE,0,TRUE,TRUE,FALSE
mp-3252898,LiSmPt3Rh,160,Trigonal,-0.870083213,0,TRUE,0,TRUE,TRUE,FALSE
mp-3252905,LiErGaCu3,160,Trigonal,-0.328725748,0,TRUE,0,TRUE,TRUE,FALSE
mp-3252932,Li2Sm2Si2Pb,63,Orthorhombic,-0.701771913,0,TRUE,0,TRUE,TRUE,FALSE
mp-3252965,Li2AcNd2Al7,166,Trigonal,-0.456730285,0,TRUE,0,TRUE,TRUE,FALSE
mp-3252966,Li2PuS3,12,Monoclinic,-1.677334618,0,TRUE,0.3369,FALSE,TRUE,FALSE
mp-3252969,LiTmCdPt3,160,Trigonal,-0.941486081,0,TRUE,0,TRUE,TRUE,FALSE
mp-3252978,LiNdAlGa2,119,Tetragonal,-0.583221691,0,TRUE,0,TRUE,TRUE,FALSE
mp-3252980,LiDySi2Au,119,Tetragonal,-0.73653866,0,TRUE,0,TRUE,TRUE,FALSE
mp-3252983,LiNdMnPt3,160,Trigonal,-0.932028198,0,TRUE,0,TRUE,TRUE,FALSE
mp-32530,Li3V2(PO4)3,13,Monoclinic,-2.689070335,0.038536302,FALSE,1.9588,FALSE,TRUE,FALSE
mp-3253026,LiSmHgPt3,160,Trigonal,-0.883745092,0,TRUE,0,TRUE,TRUE,FALSE
mp-3253069,BaLi2La2Al7,166,Trigonal,-0.393139081,0,TRUE,0,TRUE,TRUE,FALSE
mp-3253115,LiNd2SbP,194,Hexagonal,-1.359852317,0,TRUE,0,TRUE,TRUE,FALSE
mp-3253142,Li4Tm2Pb3,156,Trigonal,-0.531397364,0,TRUE,0,TRUE,TRUE,FALSE
mp-3253179,LiDyInCu,216,Cubic,-0.440681118,0,TRUE,0,TRUE,TRUE,FALSE
mp-3253186,LiHoSnPd,216,Cubic,-0.86840086,0,TRUE,0.4421,FALSE,TRUE,FALSE
mp-3253241,LiThAgAs2,156,Trigonal,-0.985256963,0,TRUE,1.193,FALSE,TRUE,FALSE
mp-3253280,LiYb2Pt3,166,Trigonal,-1.152197039,0.046398549,FALSE,0,TRUE,TRUE,FALSE
mp-3253283,LiNpF6,148,Trigonal,-3.528630152,0,TRUE,1.3242,FALSE,TRUE,FALSE
mp-3253300,Li2NdAgAs2,156,Trigonal,-0.98486157,0,TRUE,0.5139,FALSE,TRUE,FALSE
mp-3253309,LiNdCdPt3,160,Trigonal,-0.908871597,0,TRUE,0,TRUE,TRUE,FALSE
mp-3253315,LiSmZnPt3,160,Trigonal,-0.96399722,0,TRUE,0,TRUE,TRUE,FALSE
mp-3253325,Li2TbThSi3,63,Orthorhombic,-0.648721864,0,TRUE,0,TRUE,TRUE,FALSE
mp-3253332,Li4Tb(YSi2)3,38,Orthorhombic,-0.669111285,0,TRUE,0,TRUE,TRUE,FALSE
mp-3253343,KLiNpS3,63,Orthorhombic,-1.764738191,0,TRUE,0.8758,FALSE,TRUE,FALSE
mp-3253349,BaLiTmSe3,63,Orthorhombic,-2.095345251,0,TRUE,1.8987,FALSE,TRUE,FALSE
mp-3253396,Li2HoTmSi3,63,Orthorhombic,-0.643568305,0,TRUE,0,TRUE,TRUE,FALSE
mp-3253417,Li3Th4Si6Ag,8,Monoclinic,-0.581711907,0,TRUE,0,TRUE,TRUE,FALSE
mp-3253438,LiGdPdPb,216,Cubic,-0.686157884,0,TRUE,0.015,FALSE,TRUE,FALSE
mp-3253443,Li2YbThGe2,156,Trigonal,-0.690660435,0.020927402,FALSE,0,TRUE,TRUE,FALSE
mp-3253444,LiPaBr6,5,Monoclinic,-1.671096854,0,TRUE,2.1976,FALSE,TRUE,FALSE
mp-3253455,Li2NdSmPb2,164,Trigonal,-0.693427943,0,TRUE,0,TRUE,TRUE,FALSE
mp-3253458,SrLi(ThIr4)2,160,Trigonal,-0.645185674,0,TRUE,0,TRUE,TRUE,FALSE
mp-3253504,Li3Dy3ZnSb2,189,Hexagonal,-0.763088913,0,TRUE,0.0524,FALSE,TRUE,FALSE
mp-3253511,Li3Ca2TmPb3,187,Hexagonal,-0.601600884,0,TRUE,0,TRUE,TRUE,FALSE
mp-3253512,LiYb2ReH6,225,Cubic,-0.365904801,0.219126149,FALSE,0,TRUE,TRUE,FALSE
mp-3253517,LiTh4Si6Ni,42,Orthorhombic,-0.748204716,0,TRUE,0,TRUE,TRUE,FALSE
mp-3253520,Li2Ac3ThSi6,42,Orthorhombic,-0.635355052,0,TRUE,0,TRUE,TRUE,FALSE
mp-3253540,Li2Nd2Si2Pb,63,Orthorhombic,-0.709602943,0,TRUE,0,TRUE,TRUE,FALSE
mp-3253556,LiYb2ScSn2,26,Orthorhombic,-0.586316276,0.060756224,FALSE,0,TRUE,TRUE,FALSE
mp-3253559,KLiThS3,63,Orthorhombic,-1.937606781,0,TRUE,3.3652,FALSE,TRUE,FALSE
mp-3253572,Li2AcTmSi2,164,Trigonal,-0.601683932,0,TRUE,0,TRUE,TRUE,FALSE
mp-3253573,LiPmPdPb,216,Cubic,-0.727978319,0,TRUE,0.3781,FALSE,TRUE,FALSE
mp-3253574,LiPrMgHg,216,Cubic,-0.376420325,0,TRUE,0.0001,FALSE,TRUE,FALSE
mp-3253580,NaLiTbPt3,160,Trigonal,-0.887464251,0,TRUE,0,TRUE,TRUE,FALSE
mp-3253582,LiNdSnPd,216,Cubic,-0.832011434,0,TRUE,0.4435,FALSE,TRUE,FALSE
mp-3253587,LiPmNiSn,216,Cubic,-0.593777481,0,TRUE,0.6047,FALSE,TRUE,FALSE
mp-3253603,RbLi2LaBi2,164,Trigonal,-0.842587453,0,TRUE,1.0204,FALSE,TRUE,FALSE
mp-3253613,LiDySnPt,216,Cubic,-1.020798965,0,TRUE,0.9158,FALSE,TRUE,FALSE
mp-3253637,LiDy(NiRh)2,44,Orthorhombic,-0.430298342,0,TRUE,0,TRUE,TRUE,FALSE
mp-3253657,Li2Eu(AgP)2,166,Trigonal,-0.729101442,0,TRUE,0,TRUE,TRUE,FALSE
mp-3253669,Li2ThAs2Pd,156,Trigonal,-1.102760416,0,TRUE,0.2891,FALSE,TRUE,FALSE
mp-3253686,Li2Dy2Si2Sn,63,Orthorhombic,-0.705564808,0,TRUE,0,TRUE,TRUE,FALSE
mp-3253695,Li2LaTcH6,216,Cubic,-0.541858788,0,TRUE,2.4289,FALSE,TRUE,FALSE
mp-3253701,Li3Ho3InGe2,189,Hexagonal,-0.725588011,0,TRUE,0,TRUE,TRUE,FALSE
mp-3253703,LiLaH6Ru,216,Cubic,-0.607455599,0,TRUE,2.8435,FALSE,TRUE,FALSE
mp-3253711,Li3Yb2PaGe3,38,Orthorhombic,-0.595939023,0.065998416,FALSE,0,TRUE,TRUE,FALSE
mp-3253726,LiTbH6Os,216,Cubic,-0.635172715,0,TRUE,3.3185,FALSE,TRUE,FALSE
mp-3253870,Li2Pr2Si2Ge,63,Orthorhombic,-0.73804167,0,TRUE,0,TRUE,TRUE,FALSE
mp-3254036,LiPrPt4,216,Cubic,-0.939807981,0,TRUE,0,TRUE,TRUE,FALSE
mp-3254330,Li9Ni3N4,12,Monoclinic,-0.45591667,0,TRUE,0,TRUE,TRUE,FALSE
mp-3254439,Li4Ge6Pt7,229,Cubic,-0.69199628,0,TRUE,0,TRUE,TRUE,FALSE
mp-3254609,LiHo9Se10,2,Triclinic,-1.974215101,0,TRUE,0,TRUE,TRUE,FALSE
mp-3254954,Li3Ge3Ir2,224,Cubic,-0.477433957,0,TRUE,0.0655,FALSE,TRUE,FALSE
mp-3255012,LiMg3(SbPd5)2,6,Monoclinic,-0.616310715,0,TRUE,0,TRUE,TRUE,FALSE
mp-3255066,Li5Rh3O8,166,Trigonal,-1.586079527,0,TRUE,0.1485,FALSE,TRUE,FALSE
mp-3255077,Li2SiPd5,55,Orthorhombic,-0.589041473,0,TRUE,0,TRUE,TRUE,FALSE
mp-3255271,Li6CrGeO8,6,Monoclinic,-2.183439181,0,TRUE,1.8615,FALSE,TRUE,FALSE
mp-3255304,Li4LaPr3Si8,6,Monoclinic,-0.654120672,0,TRUE,0,TRUE,TRUE,FALSE
mp-3255305,Li2NiF5,15,Monoclinic,-2.592231542,0,TRUE,0.8686,FALSE,TRUE,FALSE
mp-3255483,LiY3Ir8,156,Trigonal,-0.750340771,0,TRUE,0,TRUE,TRUE,FALSE
mp-3255531,Li5P4Rh7,1,Triclinic,-0.743879182,0,TRUE,0,TRUE,TRUE,FALSE
mp-3255843,Na3Li(RuO3)2,12,Monoclinic,-1.616670983,0,TRUE,0,TRUE,TRUE,FALSE
mp-3256128,Rb3Li(GaO2)4,1,Triclinic,-2.034887298,0,TRUE,3.5834,FALSE,TRUE,FALSE
mp-3256280,Li4Al3Hg,160,Trigonal,-0.283901766,0,TRUE,0,TRUE,TRUE,FALSE
mp-3256297,Li4Ca5Hg4,87,Tetragonal,-0.408267084,0,TRUE,0,TRUE,TRUE,FALSE
mp-3256617,Sr2LiCo2N3,15,Monoclinic,-0.565795581,0,TRUE,0,TRUE,TRUE,FALSE
mp-3256951,Li3Sn3Pd10,10,Monoclinic,-0.542201767,0,TRUE,0,TRUE,TRUE,FALSE
mp-3257139,Li(Cd2Pd3)3,139,Tetragonal,-0.409263539,0,TRUE,0,TRUE,TRUE,FALSE
mp-3257213,Li(Zn2Ni)4,139,Tetragonal,-0.215608852,0,TRUE,0,TRUE,TRUE,FALSE
mp-3257228,Li6IrO6,148,Trigonal,-1.791791763,0,TRUE,0.8056,FALSE,TRUE,FALSE
mp-3257274,Sr2Li6As5,139,Tetragonal,-0.946170479,0,TRUE,0,TRUE,TRUE,FALSE
mp-3257502,Li3Fe3Pd10,10,Monoclinic,-0.264571509,0,TRUE,0,TRUE,TRUE,FALSE
mp-3257608,LiAs4Pd11,1,Triclinic,-0.414974617,0,TRUE,0,TRUE,TRUE,FALSE
mp-3257650,K2LiPO4,36,Orthorhombic,-2.494108527,0,TRUE,5.4917,FALSE,TRUE,FALSE
mp-3257892,Li(TiTe2)4,12,Monoclinic,-0.881081296,0,TRUE,0,TRUE,TRUE,FALSE
mp-3257909,Li4Ac3Sn4,71,Orthorhombic,-0.743187563,0,TRUE,0,TRUE,TRUE,FALSE
mp-3258078,Li3HoAs6Ir7,166,Trigonal,-0.656299791,0,TRUE,0,TRUE,TRUE,FALSE
mp-3258163,Li(NbSe2)3,193,Hexagonal,-1.101576917,0,TRUE,0,TRUE,TRUE,FALSE
mp-3258290,LiSi3Ru4,162,Trigonal,-0.574838681,0,TRUE,0,TRUE,TRUE,FALSE
mp-3258396,Li9Al3Pd4,215,Cubic,-0.476522267,0,TRUE,0,TRUE,TRUE,FALSE
mp-3258415,LiYb2Fe2N3,15,Monoclinic,-0.919187872,0,TRUE,0,TRUE,TRUE,FALSE
mp-3258474,Li3Ga3Pd10,6,Monoclinic,-0.572378637,0,TRUE,0,TRUE,TRUE,FALSE
mp-3258524,Sr2LiAlSb4,11,Monoclinic,-0.801629958,0,TRUE,0.4227,FALSE,TRUE,FALSE
mp-3259042,Li(TiS2)4,12,Monoclinic,-1.54225828,0,TRUE,0,TRUE,TRUE,FALSE
mp-3259173,LiGa11Co4,10,Monoclinic,-0.228121823,0,TRUE,0,TRUE,TRUE,FALSE
mp-3259330,Li(PaPt4)3,187,Hexagonal,-0.992695804,0,TRUE,0,TRUE,TRUE,FALSE
mp-3259790,Li3Si3Ir2,224,Cubic,-0.622403536,0,TRUE,0.1131,FALSE,TRUE,FALSE
mp-3260249,Li5Rh7Pb4,215,Cubic,-0.304442801,0,TRUE,0,TRUE,TRUE,FALSE
mp-3260315,Li5(LaSb2)4,99,Tetragonal,-1.045236881,0,TRUE,0,TRUE,TRUE,FALSE
mp-3260358,Li2GePd5,55,Orthorhombic,-0.519094032,0,TRUE,0,TRUE,TRUE,FALSE
mp-3260417,LiMgSbPd5,10,Monoclinic,-0.591605248,0,TRUE,0,TRUE,TRUE,FALSE
mp-3260427,Li2SnPt5,139,Tetragonal,-0.593755478,0,TRUE,0,TRUE,TRUE,FALSE
mp-3260447,LiNd2C3O,127,Tetragonal,-1.078601232,0,TRUE,0,TRUE,TRUE,FALSE
mp-3260577,Li8Si5Pt3,215,Cubic,-0.627317716,0,TRUE,0,TRUE,TRUE,FALSE
mp-3260601,Li3Mg(SbPd5)2,6,Monoclinic,-0.56443323,0,TRUE,0,TRUE,TRUE,FALSE
mp-3260709,Li11SnP5,8,Monoclinic,-0.725195274,0,TRUE,0.7534,FALSE,TRUE,FALSE
mp-3261001,Li3Mg(SnPd5)2,6,Monoclinic,-0.544361291,0,TRUE,0,TRUE,TRUE,FALSE
mp-3261079,LiHg4Pd11,25,Orthorhombic,-0.210499675,0,TRUE,0,TRUE,TRUE,FALSE
mp-3261267,Li3In3Rh2,224,Cubic,-0.466372288,0,TRUE,0,TRUE,TRUE,FALSE
mp-3261285,LiHo3Ir8,156,Trigonal,-0.777336792,0,TRUE,0,TRUE,TRUE,FALSE
mp-3261527,Li2Y2Si3,63,Orthorhombic,-0.665909703,0,TRUE,0,TRUE,TRUE,FALSE
mp-3261589,Li2AlPd5,55,Orthorhombic,-0.579280013,0,TRUE,0,TRUE,TRUE,FALSE
mp-3261680,Li5(CuSi)2,164,Trigonal,-0.290373623,0,TRUE,0,TRUE,TRUE,FALSE
mp-3262379,Li4La3Sn4,71,Orthorhombic,-0.781365285,0,TRUE,0,TRUE,TRUE,FALSE
mp-3262557,Sr5(LiHg)4,87,Tetragonal,-0.360976221,0,TRUE,0,TRUE,TRUE,FALSE
mp-3262668,LiFe4Pt11,6,Monoclinic,-0.360878694,0,TRUE,0,TRUE,TRUE,FALSE
mp-3262839,Li(Nd4Rh3)2,148,Trigonal,-0.645411936,0,TRUE,0,TRUE,TRUE,FALSE
mp-3262913,Li3ScIn4,65,Orthorhombic,-0.42142496,0,TRUE,0,TRUE,TRUE,FALSE
mp-3262926,LiHo2Se3,15,Monoclinic,-1.974338738,0,TRUE,0,TRUE,TRUE,FALSE
mp-3262934,Li4Dy3Sn4,71,Orthorhombic,-0.699949261,0,TRUE,0,TRUE,TRUE,FALSE
mp-3263156,Li5(ZnNi3)2,160,Trigonal,-0.08503595,0,TRUE,0,TRUE,TRUE,FALSE
mp-3263157,Li4Nd3Pb4,71,Orthorhombic,-0.665718201,0,TRUE,0,TRUE,TRUE,FALSE
mp-3263297,Li3US4,13,Monoclinic,-1.568691378,0,TRUE,0.253,FALSE,TRUE,FALSE
mp-3263379,Li3U2VO8,14,Monoclinic,-3.067168143,0,TRUE,0.8707,FALSE,TRUE,FALSE
mp-3263602,Li2La2Sn3,63,Orthorhombic,-0.794405928,0,TRUE,0,TRUE,TRUE,FALSE
mp-3263898,LiLa2Si3,69,Orthorhombic,-0.745550221,0,TRUE,0,TRUE,TRUE,FALSE
mp-3264083,Li(CaPt)2,15,Monoclinic,-0.866360925,0,TRUE,0,TRUE,TRUE,FALSE
mp-32641,LiS,225,Cubic,-0.754847785,0.430295318,FALSE,0,TRUE,TRUE,FALSE
mp-3264395,Li3Zn3Pt2,224,Cubic,-0.601941512,0,TRUE,0,TRUE,TRUE,FALSE
mp-3264482,Li4Pr4Si7Ge,6,Monoclinic,-0.659307962,0,TRUE,0,TRUE,TRUE,FALSE
mp-3264577,Li(TaPt4)3,187,Hexagonal,-0.747698542,0,TRUE,0,TRUE,TRUE,FALSE
mp-3265233,Li(ZrPd4)3,187,Hexagonal,-0.710482828,0,TRUE,0,TRUE,TRUE,FALSE
mp-3265285,Li(TiPt4)3,187,Hexagonal,-0.834712268,0,TRUE,0,TRUE,TRUE,FALSE
mp-3265342,Li2SnPd5,55,Orthorhombic,-0.501656422,0,TRUE,0,TRUE,TRUE,FALSE
mp-3265760,Li2RhF5,15,Monoclinic,-2.499694741,0,TRUE,1.7436,FALSE,TRUE,FALSE
mp-3265945,Li2La2Ge3,63,Orthorhombic,-0.825184208,0,TRUE,0,TRUE,FALSE,FALSE
mp-3265963,Li2La3Al7,166,Trigonal,-0.459009973,0,TRUE,0,TRUE,TRUE,FALSE
mp-3266309,Li4SiPd3,155,Trigonal,-0.552185808,0,TRUE,0,TRUE,TRUE,FALSE
mp-3266641,Li(Tm4Tc)3,6,Monoclinic,-0.087477122,0,TRUE,0,TRUE,TRUE,FALSE
mp-3266786,RbLi6SbO6,166,Trigonal,-2.054598992,0,TRUE,4.1497,FALSE,TRUE,FALSE
mp-3267238,Li9Co3N4,12,Monoclinic,-0.453061887,0,TRUE,0.1437,FALSE,TRUE,FALSE
mp-3267513,Li9Al3Pt4,215,Cubic,-0.687825694,0,TRUE,0,TRUE,TRUE,FALSE
mp-3267719,Li3Ca2Mg,194,Hexagonal,-0.050904439,0,TRUE,0,TRUE,TRUE,FALSE
mp-3267724,Li4Ho3Sn4,71,Orthorhombic,-0.684927894,0,TRUE,0,TRUE,TRUE,FALSE
mp-3267901,LiIn5Te8,5,Monoclinic,-0.550242316,0,TRUE,0.8662,FALSE,TRUE,FALSE
mp-3267949,K2LiTaO4,12,Monoclinic,-2.534939706,0,TRUE,4.6838,FALSE,TRUE,FALSE
mp-3268005,Li2(HfPd)3,193,Hexagonal,-0.530129053,0,TRUE,0,TRUE,TRUE,FALSE
mp-3268098,Li(Nd3Si2)3,87,Tetragonal,-0.67674832,0,TRUE,0,TRUE,TRUE,FALSE
mp-3268117,Li4Sn3SbPd8,6,Monoclinic,-0.63899344,0.002642114,FALSE,0,TRUE,TRUE,FALSE
mp-3268294,LiZr6Co17P12,25,Orthorhombic,-0.923083439,0,TRUE,0,TRUE,TRUE,FALSE
mp-3268644,Li2MnGeS4,31,Orthorhombic,-1.081398129,0,TRUE,1.9728,FALSE,TRUE,FALSE
mp-3268781,LiSc4Pt11,10,Monoclinic,-1.108837857,0,TRUE,0,TRUE,TRUE,FALSE
mp-3268810,Li2PPd5,55,Orthorhombic,-0.549305136,0,TRUE,0,TRUE,TRUE,FALSE
mp-3268829,Li4As6Pd7,229,Cubic,-0.580768938,0,TRUE,0,TRUE,TRUE,FALSE
mp-3268935,Li2(TiSe2)5,2,Triclinic,-1.370664033,0,TRUE,0,TRUE,TRUE,FALSE
mp-3269043,LiPr9Si5Ge,79,Tetragonal,-0.680158819,0,TRUE,0,TRUE,TRUE,FALSE
mp-3269211,SrLi3ReN3,148,Trigonal,-0.811190155,0,TRUE,1.2319,FALSE,TRUE,FALSE
mp-3269280,Li8Si5Pd3,215,Cubic,-0.502931024,0,TRUE,0,TRUE,TRUE,FALSE
mp-3269284,Li8Sn5Pd3,215,Cubic,-0.555509917,0,TRUE,0,TRUE,TRUE,FALSE
mp-3269401,Li3In3Ir2,224,Cubic,-0.397623462,0,TRUE,0,TRUE,TRUE,FALSE
mp-3269531,K2LiMnO4,12,Monoclinic,-1.992865415,0,TRUE,1.8291,FALSE,TRUE,FALSE
mp-3269630,Li9Yb3Pb4,221,Cubic,-0.366241109,0.062998784,FALSE,0,TRUE,TRUE,FALSE
mp-3269703,Li4La3Ge4,71,Orthorhombic,-0.773079992,0,TRUE,0,TRUE,FALSE,FALSE
mp-3269724,Li3Ho5Pt4,6,Monoclinic,-0.982413509,0,TRUE,0,TRUE,TRUE,FALSE
mp-3269800,Li3Al3Pd10,10,Monoclinic,-0.665869125,0,TRUE,0,TRUE,TRUE,FALSE
mp-3270102,LiCo(TeO4)2,14,Monoclinic,-1.281355179,0,TRUE,0.9013,FALSE,TRUE,FALSE
mp-3270561,Li8Y8Sn3Sb5,8,Monoclinic,-0.911997327,0,TRUE,0,TRUE,TRUE,FALSE
mp-3270730,Li4As3Pd4,15,Monoclinic,-0.64749244,0,TRUE,0,TRUE,TRUE,FALSE
mp-3270749,Li2PPd3,212,Cubic,-0.662344624,0,TRUE,0,TRUE,TRUE,FALSE
mp-3270773,Ba4LiCuO6,63,Orthorhombic,-2.282732695,0,TRUE,1.2082,FALSE,TRUE,FALSE
mp-3270808,LiAu(SO4)2,14,Monoclinic,-1.292711386,0,TRUE,2.006,FALSE,TRUE,FALSE
mp-3270978,LiPRh,62,Orthorhombic,-0.885423527,0,TRUE,0,TRUE,TRUE,FALSE
mp-3271181,Sr3LiOsO6,167,Trigonal,-2.461320808,0,TRUE,0.9258,FALSE,TRUE,FALSE
mp-3271249,RbLiS2O7,2,Triclinic,-1.819499065,0,TRUE,6.4448,FALSE,TRUE,FALSE
mp-3271607,Li11Pd2,217,Cubic,-0.183741258,0,TRUE,0,TRUE,TRUE,FALSE
mp-3271918,Li4Tb4Sn3Sb,8,Monoclinic,-0.837256217,0,TRUE,0,TRUE,TRUE,FALSE
mp-3272026,LiTi2Rh3,10,Monoclinic,-0.756462447,0,TRUE,0,TRUE,TRUE,FALSE
mp-3272143,Li8Tb8Sn3Sb5,8,Monoclinic,-0.916119636,0,TRUE,0,TRUE,TRUE,FALSE
mp-3272882,Li7NbAs4,15,Monoclinic,-0.834483697,0,TRUE,1.685,FALSE,TRUE,FALSE
mp-3273072,LiCa2Pt3,194,Hexagonal,-0.948062931,0,TRUE,0,TRUE,TRUE,FALSE
mp-3273108,LiAlCr2O8,12,Monoclinic,-2.185335559,0,TRUE,2.3836,FALSE,TRUE,FALSE
mp-3273187,Li4Pr6PPd12,229,Cubic,-0.800789788,0,TRUE,0,TRUE,TRUE,FALSE
mp-3273820,Li2TiPd3,164,Trigonal,-0.516929845,0,TRUE,0,TRUE,TRUE,FALSE
mp-3273892,Li4TeWO8,5,Monoclinic,-2.082883453,0,TRUE,3.6631,FALSE,TRUE,FALSE
mp-3274181,BaLiCd10,15,Monoclinic,-0.227760096,0,TRUE,0,TRUE,TRUE,FALSE
mp-3274188,Li4Ni10P7,6,Monoclinic,-0.656547671,0,TRUE,0,TRUE,TRUE,FALSE
mp-3274394,LiSmCr2O8,119,Tetragonal,-2.366317103,0,TRUE,2.3763,FALSE,TRUE,FALSE
mp-3274470,LiYb2AlGe2,26,Orthorhombic,-0.648560098,0.101212894,FALSE,0,TRUE,TRUE,FALSE
mp-3274541,CsLiS2O7,2,Triclinic,-1.820452788,0,TRUE,6.3859,FALSE,TRUE,FALSE
mp-3274618,Li5Ca2Cd,187,Hexagonal,-0.109800398,0,TRUE,0,TRUE,TRUE,FALSE
mp-3274913,RbLi(TaBr3)3,2,Triclinic,-1.300273299,0,TRUE,1.4844,FALSE,TRUE,FALSE
mp-3275322,LiW2N3,193,Hexagonal,-0.726658335,0,TRUE,0,TRUE,TRUE,FALSE
mp-3275325,Li4(GaCu2)3,194,Hexagonal,-0.215237478,0,TRUE,0,TRUE,TRUE,FALSE
mp-3275422,Sr3Li2Pd7,166,Trigonal,-0.591821092,0,TRUE,0,TRUE,TRUE,FALSE
mp-3275430,Li2GePd3,164,Trigonal,-0.561079916,0,TRUE,0,TRUE,TRUE,FALSE
mp-3275434,LiBe2Pd3,164,Trigonal,-0.574329078,0,TRUE,0,TRUE,TRUE,FALSE
mp-3275468,Li2Ni12As7,174,Hexagonal,-0.370008259,0,TRUE,0,TRUE,TRUE,FALSE
mp-3275592,Li2(Al3Ni)3,63,Orthorhombic,-0.419444548,0,TRUE,0,TRUE,TRUE,FALSE
mp-3275723,LiCd3Pt2,227,Cubic,-0.468012568,0,TRUE,0,TRUE,TRUE,FALSE
mp-3275801,Li12Ca6Si4N,229,Cubic,-0.390345025,0,TRUE,0,TRUE,TRUE,FALSE
mp-3275838,Ba3LiUO6,167,Trigonal,-3.067199625,0,TRUE,1.8051,FALSE,TRUE,FALSE
mp-32760,LiP5,33,Orthorhombic,-0.150440805,0.096306606,FALSE,0.5564,FALSE,TRUE,FALSE
mp-3276147,Li2TiS3,12,Monoclinic,-1.547505629,0,TRUE,1.0098,FALSE,TRUE,FALSE
mp-3276210,Li3Ta3Ir5Ru,47,Orthorhombic,-0.636640796,0,TRUE,0,TRUE,TRUE,FALSE
mp-3276762,LiZnSbO4,95,Tetragonal,-1.834239901,0,TRUE,2.733,FALSE,TRUE,FALSE
mp-3276878,LiIr3O8,14,Monoclinic,-0.997337223,0,TRUE,0,TRUE,TRUE,FALSE
mp-3276960,Li8Si2Ag3,217,Cubic,-0.249113254,0,TRUE,0.3058,FALSE,TRUE,FALSE
mp-3277385,LiYb3RuO6,167,Trigonal,-2.881380543,0.360069977,FALSE,1.476,FALSE,TRUE,FALSE
mp-3277404,Li3Ta2Ni9P7,6,Monoclinic,-0.735771122,0,TRUE,0,TRUE,TRUE,FALSE
mp-3277772,Li2LaCd9,141,Tetragonal,-0.272368787,0,TRUE,0,TRUE,TRUE,FALSE
mp-3277901,Li2HgP2O7,2,Triclinic,-2.186727212,0,TRUE,3.3696,FALSE,TRUE,FALSE
mp-3278147,LiTm3Ir8,156,Trigonal,-0.791347417,0,TRUE,0,TRUE,TRUE,FALSE
mp-3278391,Li3MnCrNiO6,5,Monoclinic,-2.163366504,0,TRUE,1.4807,FALSE,TRUE,FALSE
mp-3278527,LiNpO4,14,Monoclinic,-2.645952419,0,TRUE,1.4976,FALSE,TRUE,FALSE
mp-3278723,Ba3LiRhO6,167,Trigonal,-2.179463742,0,TRUE,0,TRUE,TRUE,FALSE
mp-3279011,LiAl3Pd8,6,Monoclinic,-0.725128131,0,TRUE,0,TRUE,TRUE,FALSE
mp-3279086,LiAc4Ru,216,Cubic,-0.116688465,0,TRUE,0,TRUE,TRUE,FALSE
mp-3279287,LiTm7Hg4,6,Monoclinic,-0.430330418,0,TRUE,0,TRUE,TRUE,FALSE
mp-3279354,LiAc2Si3,12,Monoclinic,-0.632828234,0,TRUE,0,TRUE,TRUE,FALSE
mp-3279462,Ba3LiTaO6,167,Trigonal,-2.960395049,0,TRUE,3.8141,FALSE,TRUE,FALSE
mp-3279742,Li2Ta3Ni9P7,174,Hexagonal,-0.743745251,0,TRUE,0,TRUE,TRUE,FALSE
mp-3279828,Li3Pt3O8,166,Trigonal,-1.188445606,0,TRUE,0.1219,FALSE,TRUE,FALSE
mp-3280177,Sr2LiCd21,12,Monoclinic,-0.184094772,0,TRUE,0,TRUE,TRUE,FALSE
mp-3280378,Li5RuO6,12,Monoclinic,-1.761542345,0,TRUE,0,TRUE,TRUE,FALSE
mp-3280777,LiMn2Pd3,164,Trigonal,-0.52912805,0.00062316,FALSE,0,TRUE,TRUE,FALSE
mp-3280961,Li4ZnSn2S7,9,Monoclinic,-1.047656884,0,TRUE,2.5996,FALSE,TRUE,FALSE
mp-3281077,Li8Zn2Si3,167,Trigonal,-0.314055761,0,TRUE,0,TRUE,TRUE,FALSE
mp-3281137,LiLu(TeO4)2,13,Monoclinic,-1.92160451,0,TRUE,2.8898,FALSE,TRUE,FALSE
mp-3281157,Li7CoN4,137,Tetragonal,-0.46886167,0,TRUE,0.4295,FALSE,TRUE,FALSE
mp-3281482,Li3Fe2RhO6,12,Monoclinic,-1.772537794,0,TRUE,1.1333,FALSE,TRUE,FALSE
mp-3281538,Li(In4Ir)2,14,Monoclinic,-0.290623064,0,TRUE,0,TRUE,TRUE,FALSE
mp-3281727,LiGd(SO4)2,11,Monoclinic,-2.230573254,0,TRUE,4.6242,FALSE,TRUE,FALSE
